,ts,td,pkt,byt,srcip,dstip,srcport,dstport,proto,type
27730,1554350762344832.0,32.53660583496094,1.9941763877868652,661.5029907226562,3215393175,3215393213,58114,53,UDP,blacklist
27731,1554350777467264.0,40.398658752441406,1.9370923042297363,302.2040710449219,3215393175,3215393213,58780,53,UDP,blacklist
27732,1554350790934912.0,56.85011672973633,1.947291612625122,639.1880493164062,3215393175,3215393213,50926,53,UDP,blacklist
27733,1554350807630208.0,59.49147415161133,2.010272741317749,589.06591796875,3215393175,3215393213,5126,53,UDP,blacklist
27734,1554350817444224.0,60.14363098144531,1.9671311378479004,644.0578002929688,3215393175,3215393213,52076,53,UDP,blacklist
27735,1554350818836864.0,59.49428176879883,1.9644124507904053,635.2888793945312,3215393175,3215393213,53591,53,UDP,blacklist
27736,1554350831272320.0,30.55506706237793,0.9064034223556519,284.58660888671875,3215393175,1537694150,52126,53,UDP,blacklist
27737,1554350844166528.0,61.79682922363281,1.9882876873016357,650.712646484375,3215393175,3215393213,47350,53,UDP,blacklist
27738,1554350844199296.0,53.737457275390625,1.962982177734375,638.7282104492188,3215393175,3215393213,48562,53,UDP,blacklist
27739,1554350859485568.0,52.97766876220703,1.9685955047607422,645.853759765625,3215393175,3215393213,55188,53,UDP,blacklist
27740,1554350874640768.0,34.57271957397461,1.9673821926116943,639.4542846679688,3215393175,3215393213,44979,53,UDP,blacklist
27741,1554350883275136.0,50.68027877807617,1.9629507064819336,656.3690185546875,3215393175,3215393213,57914,53,UDP,blacklist
27742,1554350896251264.0,79.84648895263672,1.964554786682129,640.7465209960938,3215393175,3215393213,59179,53,UDP,blacklist
27743,1554350908686720.0,74.83336639404297,1.987126111984253,1034.3792724609375,3215393175,3215393213,38316,53,UDP,blacklist
27744,1554350938947968.0,78.52357482910156,1.9818315505981445,652.1029663085938,3215393175,3215393213,48719,53,UDP,blacklist
27745,1554350938980736.0,82.93340301513672,1.9872310161590576,623.5978393554688,3215393175,3215393213,33379,53,UDP,blacklist
27746,1554350954004864.0,79.67769622802734,1.9725234508514404,648.7413940429688,3215393175,3215393213,54841,53,UDP,blacklist
27747,1554350962737536.0,49.71172332763672,0.918746829032898,126.58393096923828,3215393216,3741319418,5164,5200,UDP,blacklist
27748,1554350976254336.0,132.07272338867188,82.69353485107422,35841.953125,3215393175,2883060157,52054,442,TCP,blacklist
27749,1554350980333952.0,0.0,1.9507193565368652,632.6220703125,3215393175,3215393213,53669,53,UDP,blacklist
27750,1554350988018048.0,70.6394271850586,1.9757466316223145,636.3629760742188,3215393175,3215393213,51227,53,UDP,blacklist
27751,1554350996980096.0,0.0,1.0041053295135498,116.77970123291016,3215393127,3215393278,48744,3356,UDP,blacklist
27752,1554350997029248.0,48.757991790771484,1.9048542976379395,583.110107421875,3215393175,3215393213,41117,123,UDP,blacklist
27753,1554351011660160.0,62.20819854736328,1.9932217597961426,630.1605834960938,3215393175,3215393213,50542,53,UDP,blacklist
27754,1554351011660160.0,78.71479034423828,1.9912257194519043,316.149658203125,3215393175,3215393213,57031,53,UDP,blacklist
27755,1554351011725696.0,67.88130950927734,1.9664337635040283,307.06268310546875,3215393175,3215393213,54595,53,UDP,blacklist
27756,1554351019540864.0,10.716348648071289,1.9869179725646973,709.7169189453125,3215393213,3316056509,36950,53,UDP,blacklist
27757,1554351019573632.0,66.14884185791016,1.985469102859497,669.26025390625,3215393175,3215393213,65278,53,UDP,blacklist
27758,1554351019590016.0,89.35997009277344,1.9856390953063965,307.4829406738281,3215393175,3215393213,54814,53,UDP,blacklist
27759,1554351019606400.0,89.19540405273438,1.9947106838226318,312.0259094238281,3215393175,3215393213,32887,53,UDP,blacklist
27760,1554351019639168.0,103.70278930664062,0.9196646213531494,60.858577728271484,3215393103,3992977659,50872,15441,UDP,blacklist
27761,1554351026274688.0,42.09977340698242,2.666391611099243,548.8731689453125,3215393156,3741319418,5150,5240,UDP,blacklist
27762,1554351028076928.0,97.69007873535156,0.9600338935852051,65.50337982177734,3215393127,3204448507,60185,15474,UDP,blacklist
27763,1554351028142464.0,102.77778625488281,0.9356627464294434,63.69922637939453,3215393103,3992977659,60000,15401,UDP,blacklist
27764,1554351029748096.0,20.76194190979004,2.0293097496032715,663.1578979492188,3215393175,3215393213,52053,53,UDP,blacklist
27765,1554351039873408.0,34.36702346801758,1.9890093803405762,312.5751953125,3215393175,3215393213,60524,53,UDP,blacklist
27766,1554351057715584.0,0.0,1.9877378940582275,408.9620666503906,3215393175,3215393213,49350,53,UDP,blacklist
27767,1554351057748352.0,0.0,1.9812860488891602,320.62689208984375,3215393175,3215393213,39589,53,UDP,blacklist
27768,1554351064498560.0,140.2189483642578,30.9243221282959,7107.9453125,3215393216,3741319418,5245,5225,UDP,blacklist
27769,1554351078015360.0,27.538799285888672,1.9828386306762695,619.081298828125,3215393175,3215393213,39027,53,UDP,blacklist
27770,1554351078080896.0,61.11154556274414,2.028883934020996,643.4099731445312,3215393175,3215393213,36957,53,UDP,blacklist
27771,1554351090467200.0,56.00666809082031,2.0223755836486816,641.644287109375,3215393175,3215393213,33823,53,UDP,blacklist
27772,1554351093203328.0,0.0,1.978008508682251,635.7766723632812,3215393175,3215393213,53598,53,UDP,blacklist
27773,1554351097332096.0,44.21538543701172,1.9737818241119385,305.881103515625,3215393175,3215393213,57815,53,UDP,blacklist
27774,1554351097332096.0,48.5962028503418,1.9883103370666504,647.7896728515625,3215393175,3215393213,50082,53,UDP,blacklist
27775,1554351097364864.0,79.77725219726562,1.9973976612091064,318.52978515625,3215393175,3215393213,46969,53,UDP,blacklist
27776,1554351102722432.0,91.26417541503906,5.526206016540527,1298.8751220703125,3215393103,3741319420,44371,15399,UDP,blacklist
27777,1554351109816704.0,63.794437408447266,1.98842453956604,317.8875732421875,3215393175,3215393213,50675,53,UDP,blacklist
27778,1554351109882240.0,127.97604370117188,1.0872282981872559,74.30747985839844,3215393103,3215393278,32796,5228,UDP,blacklist
27779,1554351115960704.0,72.46003723144531,1.0148746967315674,64.82908630371094,3215393103,3215393278,34556,15469,UDP,blacklist
27780,1554351127150976.0,81.19071960449219,2.002356767654419,315.987548828125,3215393175,3215393213,44207,53,UDP,blacklist
27781,1554351134081408.0,41.483131408691406,1.9689812660217285,304.701904296875,3215393175,3215393213,49306,53,UDP,blacklist
27782,1554351134081408.0,62.74239730834961,1.9942429065704346,649.209716796875,3215393175,3215393213,48711,53,UDP,blacklist
27783,1554351144288640.0,20.181283950805664,0.9172176122665405,99.01287841796875,3215393175,3215393213,42355,53,UDP,blacklist
27784,1554351150858624.0,30.786903381347656,1.9803946018218994,317.22637939453125,3215393175,3215393213,36295,53,UDP,blacklist
27785,1554351160869248.0,80.20294189453125,1.9783899784088135,671.3214111328125,3215393175,3215393213,58789,53,UDP,blacklist
27786,1554351161868672.0,96.69325256347656,1.9790866374969482,309.2834777832031,3215393175,3215393213,57233,53,UDP,blacklist
27787,1554351169487232.0,71.68138885498047,1.995398759841919,643.9910278320312,3215393175,3215393213,46887,53,UDP,blacklist
27788,1554351169536384.0,48.133941650390625,0.8940713405609131,526.5634155273438,3215393175,134744072,57145,53,UDP,blacklist
27789,1554351169569152.0,124.29387664794922,0.9140238761901855,99.43352508544922,3215393175,3215393213,60787,53,UDP,blacklist
27790,1554351169569152.0,54.216407775878906,1.9820387363433838,311.7543640136719,3215393175,3232170429,53981,53,UDP,blacklist
27791,1554351183987072.0,16.166046142578125,1.9995124340057373,262.1709899902344,3215393175,3215393213,47810,53,UDP,blacklist
27792,1554351184003456.0,32.5027961730957,1.9726486206054688,1020.661376953125,3215393175,3215393213,46601,53,UDP,blacklist
27793,1554351196029312.0,86.61344146728516,1.9613916873931885,314.2234191894531,3215393175,3215393213,45657,53,UDP,blacklist
27794,1554351196062080.0,81.901123046875,1.9869670867919922,312.0592041015625,3215393175,3215393213,34454,53,UDP,blacklist
27795,1554351196078464.0,86.89681243896484,1.9845457077026367,313.7460632324219,3215393175,3215393213,57125,53,UDP,blacklist
27796,1554351205106048.0,65.69903564453125,0.9633289575576782,74.92089080810547,3215393025,3215393278,50171,15407,UDP,blacklist
27797,1554351207465344.0,66.58401489257812,8.301135063171387,2222.364990234375,3215393216,3758030585,36581,15403,UDP,blacklist
27798,1554351208808832.0,82.71320343017578,2.024071455001831,319.3210754394531,3215393175,3215393213,36042,53,UDP,blacklist
27799,1554351208825216.0,15.35348129272461,0.9075093269348145,390.20941162109375,3215393175,3215393213,42955,53,UDP,blacklist
27800,1554351208841600.0,55.39775466918945,1.972153902053833,310.1116638183594,3215393175,3215393213,55458,53,UDP,blacklist
27801,1554351217574272.0,0.0,1.0642540454864502,59.05006790161133,3215393175,3215393278,36001,1757,UDP,blacklist
27802,1554351229272448.0,13.983335494995117,2.0018529891967773,319.88653564453125,3215393175,3215393213,51843,53,UDP,blacklist
27803,1554351231058304.0,124.21202087402344,0.9781292676925659,61.467620849609375,3215393103,3215393278,59612,15362,UDP,blacklist
27804,1554351237169536.0,106.98637390136719,0.9654467105865479,71.5257568359375,3215393041,3215393278,52615,15436,UDP,blacklist
27805,1554351238152576.0,142.20602416992188,1.0286238193511963,69.07817077636719,3215393103,4009688825,48843,5143,UDP,blacklist
27806,1554351245836672.0,1.5139806270599365,0.9561399221420288,100.7721939086914,3215393175,3433497021,54791,53,UDP,blacklist
27807,1554351245853056.0,61.650142669677734,1.9972481727600098,313.5091857910156,3215393175,3215393213,47547,53,UDP,blacklist
27808,1554351260287360.0,0.9139233231544495,2.0056941509246826,657.707275390625,3215393175,3215393213,56843,53,UDP,blacklist
27809,1554351260320128.0,0.0,1.9827086925506592,327.84564208984375,3215393175,3215393213,41664,53,UDP,blacklist
27810,1554351260369280.0,44.80897903442383,2.0022339820861816,327.1351318359375,3215393175,3215393213,33453,53,UDP,blacklist
27811,1554351264743808.0,70.23167419433594,1.9565117359161377,299.2574768066406,3215393175,3215393213,64522,53,UDP,blacklist
27812,1554351265350016.0,67.4565200805664,0.992746114730835,2376.64013671875,3215393213,3206175501,51111,53,UDP,blacklist
27813,1554351265350016.0,38.2297248840332,1.9959394931793213,1737.213623046875,3215393175,3215393213,50307,53,UDP,blacklist
27814,1554351265399168.0,58.058895111083984,2.00115704536438,645.3025512695312,3215393175,3215393213,38779,53,UDP,blacklist
27815,1554351266414976.0,41.6497802734375,1.0252103805541992,109.3298568725586,3215393213,3211526845,54818,53,UDP,blacklist
27816,1554351266447744.0,7.334928035736084,1.9638605117797852,2812.55615234375,3215393213,3438985482,57996,53,UDP,blacklist
27817,1554351266480512.0,106.06803131103516,0.9871653318405151,187.41238403320312,3215393213,3204779550,16045,53,UDP,blacklist
27818,1554351267316096.0,10.215289115905762,0.9106152057647705,562.5890502929688,3215393103,3992977659,54591,15420,UDP,blacklist
27819,1554351267381632.0,26.725116729736328,1.0799224376678467,128.38394165039062,3215393213,3220881313,18949,53,UDP,blacklist
27820,1554351268430208.0,142.18898010253906,4.0266032218933105,1016.1262817382812,3215393213,3992977660,33892,15399,UDP,blacklist
27821,1554351268430208.0,0.0,2.0180344581604004,322.00537109375,3215393175,3215393213,53520,53,UDP,blacklist
27822,1554351268446592.0,48.974151611328125,1.9708292484283447,315.8861389160156,3215393175,3215393213,52987,53,UDP,blacklist
27823,1554351269822848.0,12.78750228881836,1.98799729347229,311.13946533203125,3215393175,3215393213,47661,53,UDP,blacklist
27824,1554351269855616.0,0.0,1.0298278331756592,1347.53125,3215393218,3207135774,43201,53,UDP,blacklist
27825,1554351269904768.0,33.889495849609375,1.0247445106506348,148.39691162109375,3215393218,3220095074,53907,53,UDP,blacklist
27826,1554351271395712.0,7.952625274658203,1.001971960067749,463.4429016113281,3215393213,683459843,47097,53,UDP,blacklist
27827,1554351271444864.0,112.46794128417969,0.9695943593978882,71.3345947265625,3215393213,3489276605,47753,53,UDP,blacklist
27828,1554351271444864.0,16.215364456176758,0.9765164852142334,333.9996032714844,3215393213,399662850,26030,53,UDP,blacklist
27829,1554351273771392.0,112.18475341796875,15.557235717773438,3365.066162109375,3215393218,913622768,51623,442,TCP,blacklist
27830,1554351273820544.0,2.106130361557007,2.0173120498657227,266.7927551269531,3215393175,3215393213,60724,53,UDP,blacklist
27831,1554351280898432.0,22.842761993408203,2.0578043460845947,668.7274169921875,3215393213,1421607357,45878,53,UDP,blacklist
27832,1554351294890368.0,158.62254333496094,1.928546667098999,593.6380004882812,3215393175,3215393213,40701,123,UDP,blacklist
27833,1554351294955904.0,0.0,1.9681103229522705,316.11273193359375,3215393175,3215393213,33070,53,UDP,blacklist
27834,1554351295676800.0,0.0,1.975139856338501,624.5286865234375,3215393175,3215393213,37121,53,UDP,blacklist
27835,1554351310897536.0,39.220619201660156,1.906182050704956,1096.1541748046875,3215393213,3215393077,46822,53,UDP,blacklist
27836,1554351326658944.0,51.97944641113281,1.9737858772277832,312.33306884765625,3215393175,3215393213,55584,53,UDP,blacklist
27837,1554351326708096.0,69.18556213378906,1.999943494796753,625.4776611328125,3215393175,3215393213,35672,53,UDP,blacklist
27838,1554351341388160.0,93.24047088623047,1.9656071662902832,181.5775909423828,3215393175,3215393213,61512,53,UDP,blacklist
27839,1554351354839424.0,136.25198364257812,1.9549822807312012,305.6951904296875,3215393175,3215393213,60798,53,UDP,blacklist
27840,1554351361245568.0,114.97330474853516,1.9959063529968262,643.922119140625,3215393175,3215393213,48687,53,UDP,blacklist
27841,1554351368143232.0,74.19173431396484,1.8909673690795898,577.390625,3215393175,3215393213,52937,123,UDP,blacklist
27842,1554351369306496.0,91.24234771728516,0.9840576648712158,55.474632263183594,3215393156,3758030585,40427,15452,UDP,blacklist
27843,1554351377236352.0,8.931083679199219,1.9884116649627686,281.2188720703125,3215393218,3215393213,47646,53,UDP,blacklist
27844,1554351378350464.0,56.391151428222656,1.9823670387268066,312.3762512207031,3215393175,3215393213,37199,53,UDP,blacklist
27845,1554351393292672.0,83.57042694091797,2.0063607692718506,320.7862854003906,3215393175,3215393213,49326,53,UDP,blacklist
27846,1554351393341824.0,23.36835289001465,1.9566481113433838,642.4136962890625,3215393175,3215393213,43885,53,UDP,blacklist
27847,1554351393374592.0,64.2282943725586,1.0406548976898193,364.48931884765625,3215393216,3204448506,137,137,UDP,blacklist
27848,1554351405498752.0,0.0,2.008121967315674,634.8500366210938,3215393175,3215393213,39649,53,UDP,blacklist
27849,1554351405564288.0,109.41498565673828,1.9957787990570068,662.3646850585938,3215393213,134744072,38338,53,UDP,blacklist
27850,1554351405580672.0,75.59162902832031,2.0373384952545166,640.4974975585938,3215393175,3215393213,36819,53,UDP,blacklist
27851,1554351417524608.0,0.0,0.9834530353546143,88.86033630371094,3215393213,3220832701,37657,53,UDP,blacklist
27852,1554351417524608.0,0.0,1.9395167827606201,623.475830078125,3215393175,3215393213,40145,53,UDP,blacklist
27853,1554351417524608.0,26.982982635498047,1.9652438163757324,643.2695922851562,3215393175,3215393213,47397,53,UDP,blacklist
27854,1554351417524608.0,7.645100116729736,0.9472317695617676,2478.7373046875,3215393213,3609493534,8059,53,UDP,blacklist
27855,1554351417524608.0,13.231791496276855,0.9864635467529297,1310.39453125,3215393213,3426376481,35356,53,UDP,blacklist
27856,1554351425307008.0,0.0,27.801937103271484,94959.375,3215393213,3220840648,52237,53,UDP,blacklist
27857,1554351425831296.0,57.28290939331055,2.0099897384643555,241.8606719970703,3215393175,3215393213,43477,53,UDP,blacklist
27858,1554351443116416.0,34.48978805541992,2.002587080001831,199.46507263183594,3215393175,3215393213,38749,53,UDP,blacklist
27859,1554351443214720.0,41.09938430786133,1.9930477142333984,641.7886352539062,3215393175,3215393213,37815,53,UDP,blacklist
27860,1554351458140544.0,197.7639617919922,1.966343641281128,304.2056579589844,3215393175,3215393213,50414,53,UDP,blacklist
27861,1554351473099136.0,62.33445358276367,2.006057024002075,316.196044921875,3215393175,3215393213,50622,53,UDP,blacklist
27862,1554351473148288.0,106.41487121582031,1.9960556030273438,316.5918273925781,3215393175,3215393213,36479,53,UDP,blacklist
